artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Earth Perks,2f0yhKDrJZ3McxPfVO6RcG,Mist and Rain,0.993,0.7829999999999999,96592,0.382,0.851,9,0.109,-12.638,0,0.0559,119.96799999999999,4,0.8270000000000001,21
Earth Perks,1UMZH5Eq7vz4lXb32BliOg,Eastern Gold,0.929,0.9179999999999999,56468,0.467,0.9259999999999999,0,0.0925,-10.681,1,0.0447,120.007,4,0.299,21
Earth Perks,5QIjq68u77E5smzcoYxU0n,Exotic Groove,0.893,0.7020000000000001,69843,0.304,0.9690000000000001,0,0.107,-13.224,0,0.0485,110.1,4,0.8759999999999999,21
Earth Perks,3IS4fD1E3jmA7R1kDmuMUO,Radiant,0.987,0.6990000000000001,65384,0.43200000000000005,0.977,5,0.113,-10.633,0,0.0411,119.954,4,0.853,21
Earth Perks,2Hd4BgW7h20jnFkwzOwmVf,Moon Peace,0.995,0.867,65384,0.171,0.9740000000000001,3,0.11599999999999999,-14.77,1,0.0593,120.22399999999999,4,0.546,23
Earth Perks,7iYfTlPkhXmYpjoR7oLfC3,Spring Cheer,0.991,0.8370000000000001,65384,0.36200000000000004,0.8390000000000001,7,0.0953,-15.120999999999999,1,0.0504,120.059,4,0.767,23
Earth Perks,7pvt3ZBai30lZNLTKwkD6N,Champagne,0.865,0.309,65384,0.27699999999999997,0.9790000000000001,0,0.085,-12.369000000000002,0,0.033,60.54600000000001,4,0.324,23
Earth Perks,0gz8zU7gOy96LadE2bCDDO,Spice,0.914,0.74,60926,0.364,0.853,0,0.0733,-8.416,1,0.09,120.104,4,0.7809999999999999,23
Earth Perks,6ZLoqWOfrVQNIzNgHH15b6,Brash,0.9590000000000001,0.769,65384,0.674,0.9590000000000001,0,0.12300000000000001,-14.145,1,0.0451,120.0,4,0.643,23
Earth Perks,2hW2o9VvL72sgrcBeadR2j,Day Dreamer,0.991,0.76,65384,0.369,0.883,7,0.134,-14.295,1,0.045,120.06200000000001,4,0.966,23
Earth Perks,26Xrwki5NFfpVv6lpJIdLs,Fast Dreams,0.812,0.871,89162,0.409,0.973,10,0.0845,-13.360999999999999,1,0.0726,120.00399999999999,4,0.59,23
Earth Perks,12F2XcSvspiY67KiLefiaS,Fiddle Me This,0.9640000000000001,0.79,65384,0.196,0.927,5,0.121,-12.235,1,0.0968,119.965,4,0.971,23
Earth Perks,4mMX0U6PKdslgm8VGav3eW,Banjy,0.821,0.6809999999999999,72815,0.55,0.902,5,0.105,-12.617,1,0.0413,119.99600000000001,4,0.616,21
Earth Perks,2TouRxQVsnjYtuqQyvRhTV,Wonder,0.977,0.823,72815,0.413,0.968,1,0.0792,-16.878,1,0.0829,120.03299999999999,4,0.914,21
Earth Perks,0AGeTywU0BYo51zvrqaz8d,Upright,0.235,0.807,72731,0.365,0.894,7,0.111,-18.1,1,0.11699999999999999,120.036,4,0.231,23
Skully,4CaZy3NZpeLKbvuVPACq8J,Move On,0.0319,0.81,206812,0.465,3.31e-06,9,0.18,-11.244000000000002,1,0.0732,129.961,4,0.309,6
Etho Pathos,2f5FBPmHHUoMxHKMPGzApC,Recognize,0.43200000000000005,0.298,145822,0.597,0.00028,0,0.102,-8.777999999999999,1,0.436,75.067,4,0.0673,2
Clara Luciani,5LFmrzD89nOZB7avzwC5VC,Comme toi,0.0976,0.6559999999999999,160120,0.713,0.0037600000000000003,10,0.256,-6.72,1,0.031,123.021,4,0.68,48
Louis Armstrong,4tkFgvg9u3aorcpPzB25Bk,The Memphis Blues - Live From The Chesterfield Show/1957,0.955,0.495,254987,0.257,9.109999999999999e-05,3,0.784,-13.195,1,0.387,74.17,1,0.5329999999999999,28
Messa,0YRag0JEHvclqHSLsthQvl,Snakeskin Drape,0.00323,0.149,304000,0.861,0.9259999999999999,3,0.10800000000000001,-8.041,0,0.163,175.295,4,0.0526,22
Messa,3KikoClwKJXB01mNeKG6kC,Leah,0.0529,0.331,489040,0.485,0.889,5,0.11900000000000001,-9.4,0,0.0387,122.59200000000001,5,0.0788,26
BRADIO,0Ty7IbVJ1Akz2nNAuJamNK,きらめきDancin' - Hidden AFRO ver.,0.00993,0.635,322463,0.925,0.898,4,0.247,-4.659,0,0.0442,126.148,4,0.7809999999999999,16
Farina,3ulxl3yhXMsHb5McDpe2Md,Como Yo,0.121,0.6459999999999999,198427,0.5429999999999999,0.0,5,0.124,-6.807,0,0.41,187.765,4,0.7240000000000001,17
Jeff Risinger,3WYvccL5S9uZxBJ4aNGMi1,Before It Ends,0.315,0.727,287347,0.442,1.6e-06,2,0.109,-9.952,1,0.0816,146.82,4,0.8640000000000001,0
Riot V,4rmfg2QqJcZo9vTzpKuM8Y,Messiah,9.22e-06,0.45,260129,0.985,0.0187,9,0.34600000000000003,-4.423,1,0.198,155.00799999999998,4,0.162,18
Kevin,4UtZWtGURmZwMD1BOiTl0X,Meid Uit De Hood,0.5529999999999999,0.6659999999999999,163545,0.612,6.99e-05,7,0.13699999999999998,-8.508,0,0.5479999999999999,185.141,4,0.467,41
Madame Monsieur,1F2h03uC8JFFYMWonsF1HI,Ça vaut la peine,0.00554,0.51,247640,0.8220000000000001,0.00017900000000000001,4,0.0666,-6.218,0,0.038,179.873,4,0.41,21
Madame Monsieur,2ccF7CYiKyw9cEKFtmtUxd,Quand la nuit nous sépare,0.121,0.8270000000000001,221743,0.687,0.0115,0,0.0858,-5.718999999999999,1,0.0367,111.016,4,0.469,23
Taz,01fy3nykF3IXnSWpYfraZO,Pieces,0.0615,0.6809999999999999,137915,0.295,0.00405,5,0.10300000000000001,-15.956,0,0.0668,139.941,4,0.0755,17
Taz,1UAd8XGLPYIxahApt4MdRJ,Life as a Mouse,0.0359,0.81,268200,0.292,0.0,11,0.14800000000000002,-18.713,0,0.496,150.048,4,0.389,19
Club 97,1XK58jFu4kQKhjh2AUiqj2,Drama,0.271,0.711,192026,0.527,2.04e-06,4,0.10400000000000001,-8.35,0,0.0593,139.985,4,0.237,9
Johann Sebastian Bach,3qXIifv4X6tIsxxbUOXPZD,"St. Mark Passion, BWV 247 (Reconstr. K. Böhmer, A. Glöckner & D. Hellmann): No. 10, Und am ersten Tag der süßen Brote",0.7709999999999999,0.616,93333,0.147,0.0,7,0.26899999999999996,-35.010999999999996,0,0.863,95.74799999999999,4,0.31,3
Johann Sebastian Bach,4ZXgnAmkqEfResAb55puf3,"St. Mark Passion, BWV 247 (Reconstr. K. Böhmer, A. Glöckner & D. Hellmann): No. 13, Ich, ich und meine Sünden",0.991,0.28600000000000003,45080,0.185,0.779,8,0.17,-17.098,1,0.0424,76.654,3,0.457,3
Johann Sebastian Bach,2MULznAV7DQXoE8GpjfYgZ,"St. Mark Passion, BWV 247 (Reconstr. K. Böhmer, A. Glöckner & D. Hellmann): No. 14, Er antwortete, und sprach zu ihnen",0.865,0.503,79613,0.10300000000000001,0.0,7,0.40399999999999997,-35.274,0,0.85,184.532,3,0.418,3
Johann Sebastian Bach,6yIFeCWhTwtlHrbZ1Xlphp,"St. Mark Passion, BWV 247 (Reconstr. K. Böhmer, A. Glöckner & D. Hellmann): No. 15, Mein Heiland, Dich vergess ich nicht",0.982,0.22,366507,0.0321,0.42700000000000005,1,0.11699999999999999,-24.143,1,0.0373,143.86,3,0.142,3
Masicka,0AWE2vP2UefoCBkAi4ftme,Greatness - Radio Edit,0.42700000000000005,0.612,195556,0.862,0.0,11,0.0868,-4.518,1,0.313,136.601,5,0.62,15
Ace NumbaFive,62n1PviZdAX6kBsGUJyDhn,By Any Means,0.134,0.83,198557,0.507,0.0,2,0.121,-11.23,1,0.215,139.998,4,0.28600000000000003,12
Marián Oviedo,31rXPnKWBZP61O40HoifnY,La Sonrisa Obligatoria,0.7090000000000001,0.727,227234,0.424,2.92e-06,0,0.0974,-4.498,1,0.0272,125.098,4,0.242,37
Ali Brustofski,79cUbsVdBsf6QjPuLe5KjI,Delicate - Acoustic,0.914,0.354,235579,0.39299999999999996,5.520000000000001e-05,0,0.331,-9.157,1,0.0425,189.736,4,0.331,2
Kayo,28L5SOoRVY9lYTuaiZFx3w,So Cold,0.272,0.593,213812,0.833,0.0,6,0.14,-5.686,0,0.21600000000000003,91.976,4,0.637,7
Aly Youranday,308mVlvGzbi2fbkXPscrYu,Dont Give up the Fight,0.188,0.529,227402,0.816,0.0,8,0.0871,-5.474,1,0.12300000000000001,89.022,4,0.31,19
Commodo,4QeYsH8sHa8rCqm3dJDglC,Dyrge,0.0173,0.778,259886,0.547,0.768,2,0.12,-11.275,1,0.0686,143.947,4,0.19899999999999998,34
ROYSMITH,0N1ahL8lLUf6nz22s4Emy1,Problems,0.428,0.794,157278,0.611,0.00024700000000000004,5,0.124,-9.297,0,0.177,134.911,4,0.65,10
Hair Jordan,1Ab3dVYvGNywpYfjU2JeFr,Addicted,0.0573,0.6629999999999999,119156,0.7140000000000001,0.012,0,0.0788,-6.591,1,0.040999999999999995,140.115,4,0.59,14
Wubbaduck,1HhXCGqw5xL33SxqGKvjRL,Feel the Power,0.0043100000000000005,0.765,182408,0.9309999999999999,0.46799999999999997,6,0.16399999999999998,-2.359,1,0.168,150.025,4,0.862,15
Ozer,4x5yw3r4bLOUokkxQFkTRs,Blow My High,0.39899999999999997,0.79,227601,0.544,0.0,6,0.13,-7.225,0,0.19899999999999998,136.058,4,0.526,31
Rikko Dunez,7zYMxG0rZ25GqElK7ixzNW,Alarm,0.366,0.857,189022,0.4,0.0,7,0.147,-9.437000000000001,0,0.32799999999999996,124.04299999999999,4,0.166,12
Rikko Dunez,04k3V01Shzbappkmw78Ora,Eatin',0.35200000000000004,0.861,211566,0.544,0.0,5,0.128,-8.565,0,0.196,130.014,4,0.456,12
Rikko Dunez,6wP1kVfFUraCjV12B6W1tF,Moves,0.261,0.912,165642,0.505,0.0,1,0.129,-5.893,0,0.187,137.965,4,0.396,12
Rikko Dunez,7kR1KBFKsc6JNh389vZwaV,Nig,0.46799999999999997,0.746,180219,0.478,1.2e-06,11,0.0842,-9.013,0,0.324,134.945,4,0.213,12
Rikko Dunez,6V29mqeIMOD9yYygMYtzL8,Numbers,0.541,0.711,161646,0.64,0.0,6,0.105,-5.638,0,0.304,150.071,4,0.493,12
Rikko Dunez,24HTEV7UuMWgo3ubjLdwyX,Really Real,0.239,0.763,228780,0.5720000000000001,0.0,1,0.105,-8.195,0,0.287,139.923,4,0.23199999999999998,13
Rikko Dunez,6TpmShj7rTNIfqWjbSPrRu,Runnin',0.14,0.7909999999999999,184816,0.5660000000000001,0.0,0,0.153,-7.938,1,0.0805,140.043,4,0.252,12
Rikko Dunez,3pTgy0ukpgvyIWn3rk1241,Too Much,0.501,0.8370000000000001,167602,0.485,0.0,6,0.10300000000000001,-9.368,0,0.19399999999999998,136.933,4,0.41,12
Rikko Dunez,0lLvSUr2Q1Kgyr8rO4G0An,What Love,0.22,0.602,132310,0.7490000000000001,0.0,7,0.255,-6.532,1,0.275,139.83,4,0.502,12
Rikko Dunez,4TIKG9jLooGD96WMhvkWxX,You Lost,0.447,0.7959999999999999,224731,0.597,0.0,7,0.298,-6.218999999999999,0,0.126,129.977,4,0.33299999999999996,12
Wild Front,2Rn4YLHyofmAV7aWaa85s8,Physics - Stripped,0.611,0.7490000000000001,186250,0.377,0.0,0,0.11,-8.606,1,0.0366,92.98299999999999,4,0.16,7
Flashmob,1a9ij8QaCB3H8it773sSYJ,The Lone Brazilian - Original Mix,0.000393,0.8059999999999999,396075,0.49700000000000005,0.8370000000000001,2,0.0684,-10.423,1,0.0691,124.0,4,0.374,39
Lowell,7o84G4tzWdESgdQtXEnP50,Bang Bang,0.00558,0.535,203067,0.87,0.0559,0,0.349,-3.945,1,0.0313,87.52,4,0.297,13
Aleksander Vinter,52BaJiZFCwxaIFtlvvsRq4,Wanderer,0.8320000000000001,0.597,149530,0.027999999999999997,0.762,2,0.105,-24.842,0,0.0374,139.966,3,0.327,8
Gin Lee,79y60WDKIOB7b8U1VR8Un8,信,0.7909999999999999,0.47,286805,0.433,0.0,8,0.239,-7.473,1,0.033,72.509,4,0.354,0
Aurosonic,3TjXl5SZBIQjGvn52nWIsX,Ask Me Anything - Extended Mix,0.00259,0.68,393600,0.752,0.00186,1,0.301,-6.122000000000001,1,0.0807,124.993,4,0.424,19
Tate Tucker,3ln0v9nwcWHu4t9v0AChxT,Stride,0.0242,0.877,178605,0.504,0.000875,10,0.122,-6.68,1,0.0767,129.10299999999998,4,0.42,17
Estikay,2m3UMb6iELu6kjG2CCSWa2,Blueberry Boyz,0.287,0.585,150640,0.569,0.0,11,0.166,-7.672000000000001,1,0.389,179.832,4,0.342,46
Maximilian Hecker,4PO2d7714Y1yPj7l3TIpM7,My Wretched Love,0.8959999999999999,0.20800000000000002,314543,0.29600000000000004,0.0033799999999999998,8,0.12,-12.523,1,0.0336,66.704,4,0.132,5
Swings,1Nb0rS4nIfFu9g7JLkv2cI,Visit You,0.251,0.745,260603,0.5720000000000001,0.0,1,0.0711,-4.466,1,0.289,76.498,4,0.737,20
Antonio Aguilar,3osdiomAtypuYzMHU1M6Ik,Sonaron cuatro balazos,0.765,0.619,169378,0.484,5.379999999999999e-05,8,0.266,-6.279,1,0.0289,101.39200000000001,4,0.8420000000000001,22
Antonio Aguilar,1q7KOU5SvzZP88lbkAExwl,Copitas copotas,0.9590000000000001,0.698,122733,0.337,2.2899999999999998e-05,0,0.102,-9.948,1,0.222,140.637,4,0.953,21
Deep Dive Corp.,62QuNNrMMOLQXzK0zOhcl3,Talking Machine,0.9470000000000001,0.6859999999999999,318000,0.305,0.878,0,0.109,-13.249,0,0.0344,120.021,4,0.214,14
De Underjordiske,27dPrjbLlqV0jth284GVU3,Saskorus,0.0213,0.187,234752,0.885,0.44799999999999995,7,0.21,-5.062,0,0.0744,148.513,4,0.255,30
Flora Martínez,4YMlApjR0ho4pmUwZ7l9pk,La Puñalada Trapera,0.909,0.536,176600,0.18100000000000002,0.0013800000000000002,7,0.12,-13.63,1,0.036000000000000004,99.916,4,0.397,23
D.ACE,3iO25eHZ8ZbtwQHDk9W9W2,Mangas 2,0.14800000000000002,0.775,182027,0.6759999999999999,0.0,5,0.10099999999999999,-4.562,0,0.0728,130.05,4,0.391,35
Djaga Djaga,10no4DqPt5nYevs5qIL3fM,Kleine Jongen,0.45,0.6970000000000001,225714,0.615,0.0,2,0.159,-6.849,0,0.335,105.01,4,0.659,41
DJ S.K.T,1qjliwlklw7aF60whhstwP,Dance All Night,0.0008039999999999999,0.802,183525,0.902,0.9329999999999999,10,0.0839,-8.94,1,0.042,126.01100000000001,4,0.174,8
Mario Ochoa,2J8Cmb5FwSjjOmKMKFzG9L,The Prestige,0.000408,0.728,250732,0.813,0.759,7,0.0907,-9.957,1,0.0471,123.006,4,0.128,6
Hello Casanova,2iBSM2fXT8BnYgeo6vLF3a,Stranger Things,0.000391,0.408,191860,0.672,0.9,10,0.105,-12.64,0,0.0545,172.0,4,0.857,0
Heavy Things,3r1PhxjyEznnp3Vvh3Zisx,Vices,0.111,0.501,198444,0.917,0.008870000000000001,8,0.10300000000000001,-5.789,0,0.0564,135.014,4,0.38,8
Heavy Things,61xGvE3a9BUVChi1GCGkkX,Last Night,0.292,0.5660000000000001,273540,0.799,0.235,11,0.0992,-5.742000000000001,1,0.0415,124.955,4,0.325,7
Heavy Things,7zNbiYatmuUcQv9zHwPwbn,Glimpse,0.0579,0.503,207536,0.894,0.00151,1,0.556,-4.151,1,0.0522,139.95600000000002,4,0.389,8
Heavy Things,2ZD1l8jMrQVUPxEzYC0Aux,Feeding Flowers,0.912,0.258,145109,0.223,0.0897,0,0.109,-10.201,1,0.0313,90.25200000000001,3,0.0462,6
hateful,6UnZjUFWHQaYzz7PhIriND,i promise (ft. lil bear),0.611,0.499,93361,0.802,0.0,7,0.401,-6.169,1,0.0431,180.03400000000002,4,0.0865,22
Los Hermanos Martinez de El Salvador,3JPxUyj6HsgSbi6Ydbt0QE,Toma el Control de Mi Vida,0.0585,0.691,215380,0.787,0.0794,0,0.0848,-6.4670000000000005,1,0.026000000000000002,110.75,4,0.9,13
Xaye Foxx,4ewhQDy2rnHqCO4iFzjT4a,Frost King,0.0246,0.645,175404,0.541,7.93e-06,6,0.0776,-10.458,0,0.198,176.003,4,0.677,0
Los Hermanos Martinez de El Salvador,3rGutJ2MDPvpwPV77gz7Pw,Jesus,0.278,0.628,225332,0.687,0.0125,10,0.11,-6.182,1,0.0312,161.986,4,0.7709999999999999,13
Los Hermanos Martinez de El Salvador,24n1BTkINSNs53mJ50xTGE,En Ti Yo Confiare,0.0479,0.653,216633,0.7929999999999999,0.132,6,0.0265,-6.49,1,0.0283,102.50200000000001,4,0.9620000000000001,14
Los Hermanos Martinez de El Salvador,7bSNxfUA3hglB5l4TOxEUN,Un Adorador,0.29100000000000004,0.63,223060,0.726,0.0021100000000000003,1,0.11199999999999999,-6.374,1,0.0341,89.969,4,0.835,12
Los Hermanos Martinez de El Salvador,4BVQ2UfCOyTryxG3OgssZm,Te Amare,0.237,0.7070000000000001,249966,0.738,0.0507,6,0.0589,-5.973,1,0.0307,117.995,4,0.845,12
"Bryan ""BrySi"" Simon",4nZFVTtGzW2q0SkMr2zT0w,Titanfall Rap,0.0434,0.642,245050,0.7190000000000001,0.0,1,0.294,-1.724,1,0.0388,145.991,4,0.113,19
Aby Ngana Diop,2aqF1Q0cWAzpfUUCbzYqs8,Michael Ozone's Liital Rhythm,0.03,0.713,221706,0.7879999999999999,0.873,6,0.0706,-7.235,0,0.0655,160.075,4,0.857,24
Larry Heard,6BguXR7L3Z2MWgnS2f41e8,Burning 4 You,4.6299999999999994e-05,0.816,555308,0.657,2.4100000000000003e-05,1,0.0863,-8.884,0,0.0532,123.006,4,0.8759999999999999,29
Tony Pérez,1ODlRsDz3wWRRtBS4bTpuW,Avivanos,0.0761,0.373,302471,0.7490000000000001,0.0,7,0.0995,-5.337999999999999,1,0.0325,169.923,4,0.513,3
$ubjectz,6Cyh4TPzMTaFX8TCc7Kbnq,BACKUP,0.0184,0.629,94000,0.51,3.36e-06,1,0.154,-9.134,1,0.217,154.922,4,0.0397,26
Newmeds,7effUNuv1kvAWnnurGCXmb,Roslyn,3.15e-05,0.371,144834,0.862,0.0,0,0.49,-7.914,1,0.168,90.234,4,0.41100000000000003,3
Nakala,0RZxime4tjDsFgKoJkYHRI,Paris - Sonn Remix,0.0571,0.6759999999999999,239073,0.672,8.45e-06,11,0.14300000000000002,-9.516,0,0.114,125.086,4,0.45799999999999996,26
Workout Music ,1nO6l5IniYxtw7lBNuo2ZW,Iconic,0.077,0.785,340547,0.815,0.919,7,0.0778,-7.851,1,0.0683,127.988,4,0.961,1
Antonín Dvořák,5iIGoo8WkrNfrwCeArHr18,"Dvorák / Arr. Vieland & Carpenter: Cello Concerto, Op. 104: II. Adagio, ma non troppo",0.973,0.133,695240,0.031,0.8,7,0.0699,-25.445,1,0.0426,94.48899999999999,4,0.0373,17
Béla Bartók,1AyxMkwlbaufuBaEaMVFko,"Bartók: Viola Concerto, Sz. 120, BB 128: I. Moderato",0.9840000000000001,0.309,714760,0.11,0.631,4,0.0928,-20.439,1,0.0432,102.76299999999999,4,0.0728,17
Béla Bartók,65VWSKzCueBm18D9VpzXf2,"Bartók: Viola Concerto, Sz. 120, BB 128: II. Adagio religioso",0.976,0.265,219187,0.0474,0.847,4,0.606,-22.441,1,0.0441,135.007,4,0.0396,15
Béla Bartók,2UuQhTFhtBg7X6t25J30up,"Bartók: Viola Concerto, Bartók: Viola Concerto, Sz. 120, BB 128: III. Allegro vivace",0.975,0.499,271813,0.251,0.903,9,0.131,-18.163,1,0.0445,134.826,4,0.345,16
William Walton,6le8NoZ6F4U1Jbu7gzFdCL,"Walton: Viola Concerto: II. Vivo, e molto preciso",0.946,0.5760000000000001,261867,0.33899999999999997,0.892,9,0.127,-15.963,0,0.0373,134.252,4,0.544,16
Alexey Shor,20eqDnZ21kpY3JpNnyYULk,Shor: The Well Tempered Chanson: XIII. Murka Variations,0.963,0.426,207653,0.223,0.44299999999999995,9,0.0361,-18.35,0,0.0524,149.55100000000002,4,0.305,12
Ylvis,5dDc31CmLtxacxTfWFgfSg,I Beliebe,0.22,0.831,152449,0.479,6.29e-05,0,0.0985,-11.307,0,0.0498,105.973,4,0.7440000000000001,25
Kenna,6MQAJrYlDzUc39DawqN6G6,She’s Too Good,0.946,0.5820000000000001,207134,0.217,0.0,7,0.0983,-10.892999999999999,0,0.165,179.875,4,0.522,0
Cafe Music BGM channel,6cCbhd4vlFFL3E9YK3KJwS,Surfing Life,0.736,0.429,162977,0.441,0.826,8,0.10800000000000001,-13.977,1,0.0395,74.903,4,0.708,14
Yaa Pono,3eUtS9smqpgRtVLHDcUyFX,Obia Wone Master,0.21600000000000003,0.9359999999999999,236769,0.674,0.0,2,0.0671,-3.575,1,0.22899999999999998,104.98700000000001,4,0.9440000000000001,32
Megan McKenna,0WthuCCgF10CsmqTDSFwpw,History,0.256,0.597,207010,0.586,5.13e-05,1,0.0985,-8.536,1,0.04,100.02,4,0.593,11
Shatta Wale,1XtUJ8IybvAkzxHfeXKLEh,Commander Bush,0.0609,0.809,193492,0.632,0.0,7,0.0256,-8.59,1,0.36700000000000005,122.948,4,0.773,18
The Mayries,5nMRpGfqQ0tb1TMbqBVK2J,Rockabye - Acoustic Version,0.914,0.528,157467,0.29100000000000004,0.0,10,0.121,-9.696,1,0.0401,76.805,4,0.355,52
Oxford Drama,5iyVwQwY8sl94cvQB6IN7E,Alter Ego,0.0136,0.547,222438,0.747,0.5529999999999999,1,0.0847,-7.709,1,0.028999999999999998,161.045,4,0.355,30
Culprate,3OBmgZgr25FmuvyUqqhQDy,Run,0.0435,0.7020000000000001,202664,0.794,0.79,7,0.126,-6.103,1,0.28800000000000003,135.063,4,0.278,15
Fırat Ağacık,1On4luyvMin2SIj4HTZuRd,Yaralı Ruhlar Bahçesi (Ufak Tefek Cinayetler Orijinal Dizi Müzikleri),0.726,0.557,211935,0.6829999999999999,0.0,0,0.11900000000000001,-6.2989999999999995,0,0.0391,93.01100000000001,4,0.728,45
Bjørn Torske,4b03XH9myOcgEOMOTctNGC,Blue Call,0.47100000000000003,0.7879999999999999,531293,0.83,0.8440000000000001,7,0.109,-11.107000000000001,1,0.0443,108.99799999999999,4,0.504,3
Musica Cristiana,326yfnW98Vux4ibSmAfcQo,Solo Cristo,0.494,0.515,236983,0.209,0.0,4,0.214,-10.205,0,0.0349,139.985,4,0.29,2
DJ LILMAN,131MbBckTdni93O13CmMEZ,4 You,0.007379999999999999,0.9229999999999999,148793,0.613,0.0903,10,0.0732,-10.469000000000001,0,0.259,142.02,4,0.485,14
FV,10nLL3LoR91WM6DtzR0AIP,The Things You Don't Want to Know,0.966,0.413,260533,0.154,0.0419,5,0.26899999999999996,-19.744,1,0.0334,115.0,4,0.0979,6
Ursus,4TayUkFRhE9BsumFiiPtrA,Self-Affliction,0.000556,0.37200000000000005,245800,0.9890000000000001,0.00026000000000000003,8,0.369,-3.745,1,0.188,174.96,4,0.111,13
Sweet,1YEm4TgzDrblSNhnv7K0lf,Jollof,0.574,0.888,244781,0.64,7.57e-06,9,0.0413,-4.837,1,0.0785,102.023,4,0.91,1
Kamelot,0f63f5JbFysd1xhFwt9KiY,Burns To Embrace - Instrumental Version,1.15e-05,0.382,353827,0.892,0.76,11,0.142,-7.2379999999999995,0,0.0447,180.02900000000002,4,0.35700000000000004,9
Adrian Younge,0vxq7uyF9QVtKpL351vzUq,The Leaves - Instrumental,0.313,0.653,149036,0.644,0.927,1,0.14800000000000002,-8.943,0,0.0274,80.03399999999999,4,0.337,6
Shane & Shane,3KvRtJAFk5KVQSmGXvBwvQ,How Deep The Father's Love,0.225,0.598,255190,0.364,1.27e-06,5,0.124,-12.452,1,0.0305,129.96200000000002,3,0.299,11
Shane & Shane,038Ox7V6oTZPzIvzl1StsO,Though You Slay Me,0.0225,0.506,265430,0.37,0.0,7,0.0981,-9.767999999999999,1,0.028999999999999998,116.023,4,0.106,17
Young Blitz,5LKXEhGqFPGvOPtR9pbCbn,Designer,0.159,0.698,259527,0.363,1.91e-05,7,0.113,-12.001,1,0.0839,110.82799999999999,4,0.0545,34
Spirit Zoo,2SQySPorVsEodZRsP0xNT8,Swear the Truth,0.0259,0.885,262676,0.111,0.000593,1,0.0999,-17.452,1,0.242,133.006,4,0.289,0
ORANGE RANGE,4PdEXwNLZrPK0BxuJwr0nJ,Hopping,0.14300000000000002,0.789,216017,0.8859999999999999,0.0,2,0.32899999999999996,-4.414,1,0.11900000000000001,119.995,4,0.703,24
Daxuva,7fT4adPUTIZotEW4LhNWCY,Hummingbird,0.655,0.6890000000000001,160000,0.24100000000000002,0.633,7,0.525,-16.57,0,0.09300000000000001,90.069,4,0.392,12
Jack and the Weatherman,7IxJ4XaMCSJ0JKBffm54z3,Till The Sun Comes Up,0.264,0.727,201289,0.7979999999999999,1.39e-06,6,0.37,-6.165,0,0.027999999999999997,121.98899999999999,4,0.29100000000000004,48
Full Intention,4vvkRj7YHNk3f9JCaclwus,Simply Living - Mixed,0.0101,0.81,241215,0.7170000000000001,0.0234,10,0.254,-8.548,0,0.0418,122.98100000000001,4,0.529,15
Ferreck Dawn,71Y6FvAYEd4dNOZGqvj0TK,In Arms - Mixed,0.0429,0.924,280726,0.866,0.77,7,0.1,-6.354,0,0.159,123.03299999999999,4,0.5820000000000001,14
Shakedown,1v4mlVGhqTpQu1w42foe2H,At Night - Purple Disco Machine Remix [Mixed],0.223,0.797,272399,0.831,0.000258,5,0.528,-5.893,0,0.13699999999999998,122.96600000000001,4,0.7859999999999999,16
Gardiner Sisters,3l9SDIQej9n3F1SOkpKkWO,Like I Can,0.851,0.6859999999999999,167285,0.4,0.0,10,0.212,-6.422000000000001,1,0.0281,99.986,4,0.561,25
Dave Holland,3AWelsA7QX8mnN9XElnZzb,Q&A,0.924,0.423,280040,0.375,0.903,4,0.113,-14.237,1,0.0791,70.572,4,0.5489999999999999,7
Ellie Schmidly,58tE8AaqA0h9TdUk655Eji,Wild Is the Wind,0.871,0.353,323510,0.303,0.0037,5,0.0947,-11.386,1,0.0304,145.929,3,0.14300000000000002,12
Boofboiicy,1V09PATE2x9miltPSxoNSc,Stretch Them,0.27399999999999997,0.573,150962,0.9059999999999999,1.25e-06,8,0.245,-4.758,1,0.239,139.84799999999998,4,0.888,17
Ace Aura,4h2HcaQvF75DZMIUGT0o79,Exodus,0.0234,0.635,217600,0.9590000000000001,0.0034799999999999996,5,0.0618,-1.325,0,0.278,150.03,4,0.17300000000000001,14
CG5,1sG7G6NrwCn3ztZG9pCDY7,I'm on My Way - Instrumental,0.0548,0.75,147672,0.615,0.8370000000000001,10,0.109,-3.4219999999999997,1,0.14800000000000002,123.979,4,0.457,18
Azide,5bOGB5m6V5yWR0tGhbBhX6,Move,0.0954,0.878,211663,0.873,0.0769,2,0.22899999999999998,-6.18,1,0.0941,126.98200000000001,4,0.612,27
Ocho Sneak,6QO7coN5lBJAYxDhKH5lPK,Jumpin Out the Jet,0.0285,0.821,180611,0.799,0.0,10,0.11800000000000001,-6.114,0,0.133,149.937,4,0.713,0
Hard To Kill,3BHdmHw9otEDL8uhRebeha,Slime,0.094,0.6629999999999999,165938,0.857,0.0,4,0.22899999999999998,-2.031,1,0.0427,127.994,4,0.368,7
Hard To Kill,6AvKrw3xs5N3H0aYX25UMP,Paper Cranes,0.221,0.6459999999999999,132652,0.6659999999999999,0.0,4,0.18,-4.038,0,0.188,114.98899999999999,4,0.527,7
Hard To Kill,7EUEzMgkqIfKay9VV312SC,Diamond Rain,0.2,0.45899999999999996,298603,0.59,0.0,5,0.105,-5.475,1,0.0538,98.17200000000001,4,0.159,5
